created_at,user,retweet_count,text,clean_text,user_loc,country,user_followers_count
04-14-2017,abidriazhk,0,"@SputnikInt even if 36 as quoted by US died with 21,600 pound $16m then what's the strategy ? Or that was test fire of #Moab", SputnikInt even if 36 as quoted by US died with 21 600 pound 16m then what s the strategy Or that was test fire of Moab,,,34
04-14-2017,PackMan60,1,@lisa_alba Kim Jong Un is a crazy Mother Fucker and we just don't care! #NoMoreWars Next step up from a #moab is yo… https://t.co/UPiqWIyxL6, lisa_alba Kim Jong Un is a crazy Mother Fucker and we just don t care NoMoreWars Next step up from a moab is yo https t co UPiqWIyxL6,,,850
04-14-2017,XCentricLA,0,The latest XCentricLA! https://t.co/FCzjp6RfnP Thanks to @militantangleno @cwalshCURO @TheHuntington #moab #ab,The latest XCentricLA https t co FCzjp6RfnP Thanks to militantangleno cwalshCURO TheHuntington moab ab,,,59
04-14-2017,egyptiansteven,0,over 230 civilians killed in US airstrikes since @realDonaldTrump administration took office #MOAB killed 36 ISIS fighters. this is #maga?,over 230 civilians killed in US airstrikes since realDonaldTrump administration took office MOAB killed 36 ISIS fighters this is maga ,,,830
04-14-2017,_Ali__B,0,I think the use of #MOAB was about more than killing ISIS militants. Trump was flexing his military muscle (reckles… https://t.co/dTZis10YvR,I think the use of MOAB was about more than killing ISIS militants Trump was flexing his military muscle reckles https t co dTZis10YvR,,,2082
04-14-2017,smileyt22,3,White House says it won't make visitor logs public https://t.co/tH14mVRapC @cspanwj #TheResistance #MAGA #MOAB 36 ISIS @GOP @dccc #tcot,White House says it won t make visitor logs public https t co tH14mVRapC cspanwj TheResistance MAGA MOAB 36 ISIS GOP dccc tcot,,,8249
04-14-2017,KstRegular,0,I blame the educational system for failing to properly teach the metric system. #blameTeachers #MOAB #fakenews https://t.co/XPzdOBl6Dm,I blame the educational system for failing to properly teach the metric system blameTeachers MOAB fakenews https t co XPzdOBl6Dm,,,47
04-14-2017,morrowjamesadam,0,"Bombing Hiroshima 
changed the world,
but it didn't end WWII
#Trumpism #MOAB
#GoodFriday #Peace 
#DPRK #FoodNotBombs
https://t.co/2t7kb5EcxC",Bombing Hiroshima changed the world but it didn t end WWII Trumpism MOAB GoodFriday Peace DPRK FoodNotBombs https t co 2t7kb5EcxC,"San Francisco, CA",US,85
04-14-2017,seguntheprogram,0,"@subzerov690 @frankdecaroshow Trump is really @davidblaine While we 👀the #MOAB drop on #Afghanistan
He drops the re… https://t.co/XUjBlTQMzW", subzerov690 frankdecaroshow Trump is really davidblaine While we the MOAB drop on Afghanistan He drops the re https t co XUjBlTQMzW,,,11538
04-14-2017,crewoldt,0,@Daily_Star So what's the score? Are we #winning ?? #MOAB #MAGA https://t.co/hvToBZMvit, Daily_Star So what s the score Are we winning MOAB MAGA https t co hvToBZMvit,DFW USA,US,4295
04-14-2017,GaRanger60,0,"@TabethaWatching @POTUS is doing great job would you agree, the #MOAB was just a starter, money is no object, #AmericaFirst #MAGA", TabethaWatching POTUS is doing great job would you agree the MOAB was just a starter money is no object AmericaFirst MAGA,,,274
04-14-2017,EvgeniMervy,0,hmmm how many #MOAB do we have left? #MAGA https://t.co/R81rl9AG06,hmmm how many MOAB do we have left MAGA https t co R81rl9AG06,,,49
04-14-2017,BrianBrenberg,0,"Helpful tactical perspective on #MOAB.
https://t.co/Rz5k9MfXGT",Helpful tactical perspective on MOAB https t co Rz5k9MfXGT,"New York, NY",US,1195
04-14-2017,ErickEsteban,0,I just hope Earth makes it to the release date #MOAB #StarWars #NotMyPresident #RESIST https://t.co/ou1INKRSBM,I just hope Earth makes it to the release date MOAB StarWars NotMyPresident RESIST https t co ou1INKRSBM,"Burbank, CA",US,1262
04-14-2017,joshgremillion,31,No civilians were killed in yesterday's #MOAB drop. ISIS fighters didn't make it out. Ending radical Islamic terrorism one step at a time.,No civilians were killed in yesterday s MOAB drop ISIS fighters didn t make it out Ending radical Islamic terrorism one step at a time ,,,40057
04-14-2017,JojoVanceBSS,0,I'd certainly call that #moab a success,I d certainly call that moab a success,,,27
04-14-2017,Johan_Elmquist,0,Russian #FOAB four times bigger than #MOAB  https://t.co/Klm4Xr03eI,Russian FOAB four times bigger than MOAB https t co Klm4Xr03eI,,,3079
04-14-2017,SimpleFz26fd,0,@ARYNEWSOFFICIAL Shud da #US #MOAB strike in Afghanistan close 2 Pakistan border b taken z a veiled threat against… https://t.co/jRFxzSnVV7, ARYNEWSOFFICIAL Shud da US MOAB strike in Afghanistan close 2 Pakistan border b taken z a veiled threat against https t co jRFxzSnVV7,,,67
04-14-2017,joydeepdey,0,#MOAB at #Afghanistan is good but Pak wud have been better as the source of terrorism is ISI &amp; Pak army. OBL was found near Pak army base., MOAB at Afghanistan is good but Pak wud have been better as the source of terrorism is ISI amp Pak army OBL was found near Pak army base ,,,38
04-14-2017,IronBomaniKJT,0,Only ISIS terrorists were killed in the bomb dropping... No civilians! Perfect product placement #MOAB,Only ISIS terrorists were killed in the bomb dropping No civilians Perfect product placement MOAB,,,783
04-14-2017,crewoldt,0,"@cnnbrk Yes, but please tell us how many we killed in Northern Syria yesterday: #MOAB #MAGA https://t.co/hvToBZMvit", cnnbrk Yes but please tell us how many we killed in Northern Syria yesterday MOAB MAGA https t co hvToBZMvit,DFW USA,US,4295
04-14-2017,ChuckGPO,0,"Nice #MOAB. Sorry about your penis.  

#MAGA #TrumpTrain #TrumpRussia #TrumpRussiaCoverUp #russiagate",Nice MOAB Sorry about your penis MAGA TrumpTrain TrumpRussia TrumpRussiaCoverUp russiagate,,,53
04-14-2017,dontfreakout_pl,0,Actually MOP is even bigger boomb than #MOAB that was used in #Afghanistan! https://t.co/zK2iulMGsM,Actually MOP is even bigger boomb than MOAB that was used in Afghanistan https t co zK2iulMGsM,,,86
04-14-2017,Adam_Bingley,0,Donald Trump must have got a 25 kill streak #moab,Donald Trump must have got a 25 kill streak moab,,,192
04-14-2017,KathyPica1,0,"https://t.co/ehRjM6GzKf Warren call for 
expl of strategy in dropping of #MOAB  
What, is she confused because bow &amp; arrows
weren't used?",https t co ehRjM6GzKf Warren call for expl of strategy in dropping of MOAB What is she confused because bow amp arrows weren t used ,,,4221
04-14-2017,Roh_Yakobi,0,"@AhmadShuja Also, the numbers being thrown around. Like 95000 - exactly -  people live in the area where #MOAB was dropped.", AhmadShuja Also the numbers being thrown around Like 95000 exactly people live in the area where MOAB was dropped ,,,2220
04-14-2017,Thruxton_Racer,0,"I'm all for getting rid of ISIS, but IMHO using #MOAB to zap 30-odd terrorists is just Trump's way of compensating… https://t.co/zmGhdhJm82",I m all for getting rid of ISIS but IMHO using MOAB to zap 30 odd terrorists is just Trump s way of compensating https t co zmGhdhJm82,Sitges,ES,265
04-14-2017,anne19brown,0,@josephnewton766 @FLMENFORTRUMP @realDonaldTrump @POTUS Heck yes.  Anytime you can use a #MOAB and take out 36 ISIS… https://t.co/rgQFet5xLM, josephnewton766 FLMENFORTRUMP realDonaldTrump POTUS Heck yes Anytime you can use a MOAB and take out 36 ISIS https t co rgQFet5xLM,,,11283
04-14-2017,dep_s23,0,"@postofficetruth @tribelaw yeah, because talking to bloodthirsty savages who like cutting off heads will help. #liberals -- SMH
#moab", postofficetruth tribelaw yeah because talking to bloodthirsty savages who like cutting off heads will help liberals SMH moab,,,0
04-14-2017,6HarleenQuinzel,0,Damn right we don't!! #MOAB 36 isis are TD making it a #GoodFriday #MyPresident  #MAGA #BanIslam #TravelBan https://t.co/UxCi9qZnut,Damn right we don t MOAB 36 isis are TD making it a GoodFriday MyPresident MAGA BanIslam TravelBan https t co UxCi9qZnut,,,4304
04-14-2017,KamenRiderRev,0,Trump put the fear of God into these sand-niggers. AMERICA IS BACK BITCHES!! #MOAB,Trump put the fear of God into these sand niggers AMERICA IS BACK BITCHES MOAB,,,46
04-14-2017,seguntheprogram,0,"Trump is really @davidblaine While we 👀the #MOAB drop on #Afghanistan
He drops the real 💣cutting #PlannedParenthood 
https://t.co/Z3TVu6Lc8u",Trump is really davidblaine While we the MOAB drop on Afghanistan He drops the real cutting PlannedParenthood https t co Z3TVu6Lc8u,Los Angeles California ,US,11538
04-14-2017,DawoodAzami,2,"#US used weapon of mass destruction in #Afghanistan in total disrespect to Afghan soil &amp; sovereignty,says ex-Afghan President @KarzaiH.#MOAB", US used weapon of mass destruction in Afghanistan in total disrespect to Afghan soil amp sovereignty says ex Afghan President KarzaiH MOAB,,,3378
04-14-2017,Audidriver1982,0,"@liars_never_win This pic is inaccurate.  The #moab weights 21,000 lbs, not 54,000 lbs.  Also, the shell is not all… https://t.co/p4rqdWXnnB", liars_never_win This pic is inaccurate The moab weights 21 000 lbs not 54 000 lbs Also the shell is not all https t co p4rqdWXnnB,,,41
04-14-2017,DawoodAzami,0,"US coordinated with Afghan govt on #MOAB strike...we'll use every means at our disposal to eliminate #IS threat,says Gen. Nicholson @USFOR_A",US coordinated with Afghan govt on MOAB strike we ll use every means at our disposal to eliminate IS threat says Gen Nicholson USFOR_A,,,3378
04-14-2017,IkeBeet,0,"I don't get calling #MOAB a ""distraction"".  We've been at war in Afg for 16 years and walloped the enemy.  Libs are the only ones upset.",I don t get calling MOAB a distraction We ve been at war in Afg for 16 years and walloped the enemy Libs are the only ones upset ,,,41
04-14-2017,stevethdemocrat,0,Aint it the truth #MOAB of a recruitment poster for #ISIL This guy is shit. #resist #resistance #trumprussia… https://t.co/ZkUKU9rwGG,Aint it the truth MOAB of a recruitment poster for ISIL This guy is shit resist resistance trumprussia https t co ZkUKU9rwGG,,,151
04-14-2017,RealTravisCook,0,#moab For when you care enough to send the very best..., moab For when you care enough to send the very best ,,,1686
04-14-2017,imms88,0,"Wow this supos to be a peaceful weekend., not #MOAB weekend.",Wow this supos to be a peaceful weekend not MOAB weekend ,,,19
04-14-2017,AndrewKerr4,0,The latest Majestic! https://t.co/Zy3ALbPOzC Thanks to @bushtheatre @greenmiranda @henriettabird #easter #moab,The latest Majestic https t co Zy3ALbPOzC Thanks to bushtheatre greenmiranda henriettabird easter moab,,,563
04-14-2017,NolanHack,0,"The tunnels were created by America in the first place. If you wanna believe in this America Exceptionalism fine just stay out my face
#MOAB",The tunnels were created by America in the first place If you wanna believe in this America Exceptionalism fine just stay out my face MOAB,,,2372
04-14-2017,YoSoyDeplorable,0,I was just advised that my hashtag worked instantly. Up to 100 ISIS lay their arms down...and their toes and their… https://t.co/UBngCRAmxi,I was just advised that my hashtag worked instantly Up to 100 ISIS lay their arms down and their toes and their https t co UBngCRAmxi,,,818
04-14-2017,nyc_oz,0,They're all afraid of @potus. The GOP serves him and corporate interests. Not the people. #trumprussia #syria #moab https://t.co/IV7GT7MiSH,They re all afraid of potus The GOP serves him and corporate interests Not the people trumprussia syria moab https t co IV7GT7MiSH,,,2105
04-14-2017,naniof_two,0,"@eggrage87 @mitchellvii HA! Not a chance in hell that'll happen with #PresidentTrump in charge! 

#MOAB #GoodFriday #HappyEaster", eggrage87 mitchellvii HA Not a chance in hell that ll happen with PresidentTrump in charge MOAB GoodFriday HappyEaster,,,1193
04-14-2017,jacktaskerpi,0,"36 exactly?
Isn't this like trying to count blueberries after the smoothie is made? #moab https://t.co/rWPg0eSSFJ",36 exactly Isn t this like trying to count blueberries after the smoothie is made moab https t co rWPg0eSSFJ,,,59
04-14-2017,tqlpz,0,"#MOAB killed 36 militants? Good job @realDonaldTrump, spending all that money for so few people!!!!! 👏🏼👏🏼👏🏼👏🏼👏🏼 WHAT A FUCKING JOKE.", MOAB killed 36 militants Good job realDonaldTrump spending all that money for so few people WHAT A FUCKING JOKE ,,,382
04-14-2017,sunshinette,0,"BRIAN FRASER 
The same people coming out today questioning #PresidentTrump for using the #MOAB... https://t.co/E30Z1xTGqe",BRIAN FRASER The same people coming out today questioning PresidentTrump for using the MOAB https t co E30Z1xTGqe,,,5242
04-14-2017,princepratik32,0,"Dear America, a simple rule of Mathematics of War: Don't create more enemies than you actually kill, for every bomb you drop. #MOAB",Dear America a simple rule of Mathematics of War Don t create more enemies than you actually kill for every bomb you drop MOAB,,,147
04-14-2017,Michael_G_Stone,0,"@digiphile @TonyRomm @WhiteHouse Oh yay, $70,000. That'll cover almost 1/2 of 1% of the #MOAB dropped on #Afghanistan yesterday.", digiphile TonyRomm WhiteHouse Oh yay 70 000 That ll cover almost 1 2 of 1 of the MOAB dropped on Afghanistan yesterday ,,,121
04-14-2017,shellstinyworld,1,The latest The tiny world of shell Daily! https://t.co/2ItQgmxt8d Thanks to @MIkef45 @NymmZz @Kensington_Gore #vegan #moab,The latest The tiny world of shell Daily https t co 2ItQgmxt8d Thanks to MIkef45 NymmZz Kensington_Gore vegan moab,,,369
04-14-2017,KenKorczak,0,100% Pathetic super ignorant douchebags fawning over #MOAB = 100% Pathetic super ignorant douchebags fawning over #MOAB,100 Pathetic super ignorant douchebags fawning over MOAB 100 Pathetic super ignorant douchebags fawning over MOAB,,,1170
04-14-2017,Harry_Dillema,0,@georgegalloway @Faaz71 One #moab costs ~ $16M. Three hundred something is for the whole program., georgegalloway Faaz71 One moab costs 16M Three hundred something is for the whole program ,,,2857
04-14-2017,alibomaye,76,"My report from Achin for @Telegraph from Achin district after US dropped #MOAB ""mother of all bombs"" in Nangarhar | https://t.co/FMSWLBcI7N",My report from Achin for Telegraph from Achin district after US dropped MOAB mother of all bombs in Nangarhar https t co FMSWLBcI7N,Kabul,AF,13693
04-14-2017,truvonne_,1,It has costed about 400 million between both bombs dropped. This is crazy. #moab #TrumpImpeachmentParty,It has costed about 400 million between both bombs dropped This is crazy moab TrumpImpeachmentParty,,,270
04-14-2017,ckirmser,0,"#China needs to reign in their dog, #KimJongUn. #NorthKorea #Trump #MOAB #POTUS", China needs to reign in their dog KimJongUn NorthKorea Trump MOAB POTUS,,,45
04-14-2017,AhmadShuja,1,Interested in how reports estimate distance between a village and where #MOAB landed. Achin not exactly the well-mapped streets of Manhattan,Interested in how reports estimate distance between a village and where MOAB landed Achin not exactly the well mapped streets of Manhattan,,,25067
04-14-2017,MajesticBrotha,0,#MOAB is a very colorful &amp; smooth Beast, MOAB is a very colorful amp smooth Beast,,,4197
04-14-2017,SaraZWood,0,"Thanks to @realDonaldTrump &amp; r military for understanding the evil &amp; danger of Isis! #MOAB 
Wake up America!!
 https://t.co/G8iWj4OeI7",Thanks to realDonaldTrump amp r military for understanding the evil amp danger of Isis MOAB Wake up America https t co G8iWj4OeI7,,,106
04-14-2017,naniof_two,0,"Absolutely right! #PresidentTrump #BestPresidentEver #USABlessedByTrump 

#Winning #MOAB #GoodFriday #HappyEaster https://t.co/aPZiIBc1hl",Absolutely right PresidentTrump BestPresidentEver USABlessedByTrump Winning MOAB GoodFriday HappyEaster https t co aPZiIBc1hl,,,1193
04-14-2017,MHNS1935,0,where are  so-called 'political dramay baaz' at least fr solidarity..collective.shame on us...we are bombed by… https://t.co/uV8216rJm1,where are so called political dramay baaz at least fr solidarity collective shame on us we are bombed by https t co uV8216rJm1,,,2403
04-14-2017,MinetteJohnson,0,Oops. #MOAB https://t.co/BhBmzsgYZg,Oops MOAB https t co BhBmzsgYZg,,,140
04-14-2017,KeefRedd,0,I know I feel safer knowing that those tunnels in Afghanistan have been DESTROYED.🚀 #MOAB #DAFUQ,I know I feel safer knowing that those tunnels in Afghanistan have been DESTROYED MOAB DAFUQ,,,72
04-14-2017,Andychuho,0,.@realDonaldTrump $300M and 36 ISIS some remote area no infrastructure? Was it worth it? $8.3M a head? #MOAB @CNN… https://t.co/Y40JeAmYte, realDonaldTrump 300M and 36 ISIS some remote area no infrastructure Was it worth it 8 3M a head MOAB CNN https t co Y40JeAmYte,,,630
04-14-2017,Muricaa1776,0,Shut your mouth fake Pocahontas... #MOAB #Afghanistan #fuckisis https://t.co/L8AGYndZMu,Shut your mouth fake Pocahontas MOAB Afghanistan fuckisis https t co L8AGYndZMu,,,28
04-14-2017,alisonnorris,0,@LiberalLogic123 #MOAB was successful because it took out 36 ISIS? Obama's LAST strike (1/18/17) took out 85 ISIS using conventional weapons, LiberalLogic123 MOAB was successful because it took out 36 ISIS Obama s LAST strike 1 18 17 took out 85 ISIS using conventional weapons,,,128
04-14-2017,DrFarrahArif,0,#USA used $16m #MOAB to kill 36 so called #ISIS members .The most efficient military model., USA used 16m MOAB to kill 36 so called ISIS members The most efficient military model ,,,651
04-14-2017,rowdycain,0,@subzerov690 Mark go away you have enough money. Now that's making a difference. #moab #winning #makeamericagreatagain #iamtwang, subzerov690 Mark go away you have enough money Now that s making a difference moab winning makeamericagreatagain iamtwang,,,69805
04-14-2017,BuccabooAce,1,So #MOAB cost 3x the $ to clean #Flint and we bombed tunnels built by the (CIA supported) Mujahideen.  Don't ever lecture me about $ again.,So MOAB cost 3x the to clean Flint and we bombed tunnels built by the CIA supported Mujahideen Don t ever lecture me about again ,,,59
04-14-2017,KidB_,1,Maybe it was the #MOAB ? https://t.co/8wYeY35z5x,Maybe it was the MOAB https t co 8wYeY35z5x,,,431
04-14-2017,RealObaidAhmed,0,Dropping #moab Is No Solution Just Destruction No Peace !,Dropping moab Is No Solution Just Destruction No Peace ,,,1047
04-14-2017,forgey2,0,Rednecks love big explosions #moab The only thing better than heroin,Rednecks love big explosions moab The only thing better than heroin,,,53
04-14-2017,MenchTom,0,"#MOAB 3Tunnels,36 militants &amp; Americas asset worth 316M got blown up I would say that America was the looser here.", MOAB 3Tunnels 36 militants amp Americas asset worth 316M got blown up I would say that America was the looser here ,,,4
04-14-2017,MarxismFestival,5,Journalist Guy Smallman: 'I've been to the area where the MOAB bomb was dropped. Civilians will have died' #MOAB https://t.co/aFjXLDLxD5,Journalist Guy Smallman I ve been to the area where the MOAB bomb was dropped Civilians will have died MOAB https t co aFjXLDLxD5,,,2776
04-14-2017,authorofmystery,0,@RepLeeZeldin Win in #Afghanistan? #Vets get.01% #COLA &amp; you support dropping a $300M #MOAB that kills just 30 #ISIS fighters? #Losing, RepLeeZeldin Win in Afghanistan Vets get 01 COLA amp you support dropping a 300M MOAB that kills just 30 ISIS fighters Losing,,,2062
04-14-2017,Regula_Iuris,0,"@bluehand007 The scumbags the #MOAB took out won a one way trip to hell.

(Apologies to non-Islamist scumbags, like Michael Moore)", bluehand007 The scumbags the MOAB took out won a one way trip to hell Apologies to non Islamist scumbags like Michael Moore ,,,172
04-14-2017,theMattachines,2,"#US military dropped over 7 million tons of explosives in south-east Asia &amp; still lost the #Vietnam war.

#MOAB 

https://t.co/avSQCeVDMK", US military dropped over 7 million tons of explosives in south east Asia amp still lost the Vietnam war MOAB https t co avSQCeVDMK,,,2203
04-14-2017,CassirerPhD,0,"@morristocrat @r0ckeye So in summary, the #MOAB, Just like my Grandfather, is Inhuman and will bring misfortunes to… https://t.co/njZLluM38c", morristocrat r0ckeye So in summary the MOAB Just like my Grandfather is Inhuman and will bring misfortunes to https t co njZLluM38c,,,848
04-14-2017,qryche1,0,@AnnCoulter YASSSSSSS!!!! @AnnCoulter is Soooo Back!!! Well Done! @IngrahamAngle #MOAB #Afghanistan #MAGA 🇺🇸, AnnCoulter YASSSSSSS AnnCoulter is Soooo Back Well Done IngrahamAngle MOAB Afghanistan MAGA ,,,451
04-14-2017,Knobstradamus,0,This was just another in a line of huge bombs throughout Trumps career. #MOAB,This was just another in a line of huge bombs throughout Trumps career MOAB,Portland Oregon,US,1116
04-14-2017,BramhaKamal,0,"As expected.
If #Daesh wasn't the intended target.

How many Talibans were killed?
Taliban bases destroyed?

#MOAB… https://t.co/mb8QYQ5evv",As expected If Daesh wasn t the intended target How many Talibans were killed Taliban bases destroyed MOAB https t co mb8QYQ5evv,,,879
04-14-2017,JakeALaundry,0,"#mood this whole week.

#Trump #Missiles #MOAB #Bombs #Imperialism #Syria #NorthKorea #China… https://t.co/wLwPCL04ky", mood this whole week Trump Missiles MOAB Bombs Imperialism Syria NorthKorea China https t co wLwPCL04ky,,,49
04-14-2017,jchaltiwanger,2,'It felt like the heavens were falling': Afghans reel from #MOAB impact https://t.co/X9IgKnzAMA, It felt like the heavens were falling Afghans reel from MOAB impact https t co X9IgKnzAMA,New York City ,US,11285
04-14-2017,T0mmyMcT0mFace,1,Hahahah! This is brilliant! 👇 Clive is a troll who uses sex with children  as a platform for his targets. Shameful.… https://t.co/fruzXp8NCS,Hahahah This is brilliant Clive is a troll who uses sex with children as a platform for his targets Shameful https t co fruzXp8NCS,,,14
04-14-2017,ProgCongressAct,0,"STATEMENT: #MOAB Strike Underscores Urgent Need to Review 2001 AUMF, Support @RepBarbaraLee's #HR1229 https://t.co/wLh0eLQdIi",STATEMENT MOAB Strike Underscores Urgent Need to Review 2001 AUMF Support RepBarbaraLee s HR1229 https t co wLh0eLQdIi,,,433
04-14-2017,Asitis57192640,0,#MOAB bomb them bomb them all, MOAB bomb them bomb them all,,,9
04-14-2017,EvgeniMervy,0,"Bitch! What part of ""blow the shit out of them"" don't you get? #MAGA #MOAB https://t.co/ZlMfCB8oCd",Bitch What part of blow the shit out of them don t you get MAGA MOAB https t co ZlMfCB8oCd,,,49
04-14-2017,suelo16,0,#MOAB afghanistan why the F are the Taliban now called isis? Did the terrorists Made a joint venture? ??, MOAB afghanistan why the F are the Taliban now called isis Did the terrorists Made a joint venture ,,,27
04-14-2017,BoilmyCauldron,0,This Day in tweets that don't age for shit...👇🏾👇🏾👇🏾 #TRUMP #BREAKING #moab #resist https://t.co/RicPEtBMVv,This Day in tweets that don t age for shit TRUMP BREAKING moab resist https t co RicPEtBMVv,,,38
04-14-2017,Talwar_Punjabi,0,"Isn't the #MOAB like a carpet bomb, a bit like the Daisy Cutters of old. And it only killed 36 and no civilians? Hard to believe.",Isn t the MOAB like a carpet bomb a bit like the Daisy Cutters of old And it only killed 36 and no civilians Hard to believe ,,,7562
04-14-2017,6HarleenQuinzel,0,#MOAB 36 isis are TD making it a #GoodFriday #MyPresident  #MAGA #BanIslam #TravelBan https://t.co/xJG5ulrsXP, MOAB 36 isis are TD making it a GoodFriday MyPresident MAGA BanIslam TravelBan https t co xJG5ulrsXP,,,4304
04-14-2017,KVPtweetz,0,US bombed #MOAB to destroy ISIS . Russia taunts US with #FOAB to expose their superority. ROW is watching them..Everything is interlinked 🙏,US bombed MOAB to destroy ISIS Russia taunts US with FOAB to expose their superority ROW is watching them Everything is interlinked ,,,368
04-14-2017,BDOH,1,Did the #moab drop on #ISIS in Afghanistan also send a message to North Korea's #KimJongUn? 2pm .@DanaPerino &amp; Marie Harf,Did the moab drop on ISIS in Afghanistan also send a message to North Korea s KimJongUn 2pm DanaPerino amp Marie Harf,,,1594
04-14-2017,VoteEmAllOut,0,"Looking forward to the coming shortage of heavenly virgins.

#moab 
#MAGA 
#TRUMP
#BanIslam
#brigittegabriel… https://t.co/7eI6MTs2ZV",Looking forward to the coming shortage of heavenly virgins moab MAGA TRUMP BanIslam brigittegabriel https t co 7eI6MTs2ZV,,,1952
04-14-2017,MollyBinion,0,Supposedly only 36 ISIS members but no civilians killed in the #MOAB blast. https://t.co/O7zZeOZ6gO,Supposedly only 36 ISIS members but no civilians killed in the MOAB blast https t co O7zZeOZ6gO,,,990
04-14-2017,Evil_Doctor_5,0,"#MOAB
#SyrianStrikes 
Liberals hate conservatism so much, they bitch when we kill terrorists. https://t.co/U5f3SEoNqA", MOAB SyrianStrikes Liberals hate conservatism so much they bitch when we kill terrorists https t co U5f3SEoNqA,,,174
04-14-2017,paco381978,0,@rberry400 Mother Knows Best! @realDonaldTrump and @MadDogMattis Have #NoChill #MAGA #MOAB #DeplorableAF, rberry400 Mother Knows Best realDonaldTrump and MadDogMattis Have NoChill MAGA MOAB DeplorableAF,,,51
04-14-2017,asadmkh,0,"@AthertonKD Editorialization leaves a bit to be desired, but @WIRED makes an attempt re. #MOAB vs. tunnels  https://t.co/DVjm2pwBJG", AthertonKD Editorialization leaves a bit to be desired but WIRED makes an attempt re MOAB vs tunnels https t co DVjm2pwBJG,,,3125
04-14-2017,lebenskunstler,0,"Father of ""The Mother of All ___"" phrase? Saddam H. 'member him? #moab #irony",Father of The Mother of All ___ phrase Saddam H member him moab irony,,,174
04-14-2017,KevinStrisovsky,0,#moab who manufactures these missiles?, moab who manufactures these missiles ,,,65
04-14-2017,alisonnorris,0,"""36 ISIS"" without spending $300m #MOAB #MAGA @realDonaldTrump @JoeNBC @SenJohnMcCain @CNN @ABC @CBSNews @NBCNews https://t.co/QQxqf7t3yI", 36 ISIS without spending 300m MOAB MAGA realDonaldTrump JoeNBC SenJohnMcCain CNN ABC CBSNews NBCNews https t co QQxqf7t3yI,,,128
04-14-2017,RedDizzlah,2,"We Knew @POTUS &amp; The #USA #Army Military Complex would have a video to see of the #moab , its #American Porn… https://t.co/RxM0BZRmpo",We Knew POTUS amp The USA Army Military Complex would have a video to see of the moab its American Porn https t co RxM0BZRmpo,,,556
04-14-2017,cheeers1,0,""" ...the caves, they weren't these crazy mazes or labyrinths of caves that they described. "" #MOAB Afghanistan
https://t.co/mGNaSHNAN1", the caves they weren t these crazy mazes or labyrinths of caves that they described MOAB Afghanistan https t co mGNaSHNAN1,,,746
04-14-2017,KillerKellyReno,0,"Well said, @irmahinojosa_ ! 36 ISIS terrorists dead by #MOAB is just a bonus. #Yuge #ISIS tunnel network OBLITERATE… https://t.co/C5B8wUJVJI",Well said irmahinojosa_ 36 ISIS terrorists dead by MOAB is just a bonus Yuge ISIS tunnel network OBLITERATE https t co C5B8wUJVJI,,,5225
04-14-2017,LilLubbie,0,@Tasha26 @polNewsNet Underdog? I hope you are not an American! Trump is showing the world America is back after 8 years of weakness! #MOAB, Tasha26 polNewsNet Underdog I hope you are not an American Trump is showing the world America is back after 8 years of weakness MOAB,,US,1737
04-14-2017,suelo16,0,#MOAB afghanistan cost for a moab 16 Million Dollar.  Costs for 16 is terrorist full mounted 5000 Dollar! Epic success 4 da U.S. Duden! !, MOAB afghanistan cost for a moab 16 Million Dollar Costs for 16 is terrorist full mounted 5000 Dollar Epic success 4 da U S Duden ,,,27
04-14-2017,TEXASFLYTYER,0,"😂
an AMERICAN made EXPORT that when used properly, can result in FREEDOM
#moab https://t.co/VHj3rwZkLr", an AMERICAN made EXPORT that when used properly can result in FREEDOM moab https t co VHj3rwZkLr,,,3696
04-14-2017,pule_maoeng,0,"@Tsweletsang @Sefularo_Keamo take a look at #MOABBomb #moab #Afganistan #Afghanistan
Everything is there. It ain't no fake news its real.", Tsweletsang Sefularo_Keamo take a look at MOABBomb moab Afganistan Afghanistan Everything is there It ain t no fake news its real ,,,455
04-14-2017,Faisalenayat,0,#MOAB This is what I call wishful thinking. Bringing #peace by #MOAB, MOAB This is what I call wishful thinking Bringing peace by MOAB,,,67
04-14-2017,ScottRipem99,0,@agreatercountry @POTUS The old #MuzziRoach #Exterminatev #MOAB, agreatercountry POTUS The old MuzziRoach Exterminatev MOAB,,,3785
04-14-2017,cybernoelie,0,"Devastating capabilities of #MOAB raises questions over official death toll - https://t.co/rLuUD8H7pR

When will we get the civilian toll?",Devastating capabilities of MOAB raises questions over official death toll https t co rLuUD8H7pR When will we get the civilian toll ,,,1152
04-14-2017,Lars9596,6,"A Russian #bomb four times more powerful than the US #MOAB!
https://t.co/ntPG8YaFNX #Putin #Trump",A Russian bomb four times more powerful than the US MOAB https t co ntPG8YaFNX Putin Trump,,,42517
04-14-2017,NolanHack,0,"The United States has been committing #DoubleGenocide since 1776. Is another country gonna drop a massive bomb on America? Just asking
#MOAB",The United States has been committing DoubleGenocide since 1776 Is another country gonna drop a massive bomb on America Just asking MOAB,,,2372
04-14-2017,PoliticalTom,0,"Justice. Kill 'em all, let God sort 'em out --- #Afghanistan says #MOAB bomb killed 36 militants https://t.co/eMGsSKxFdN via @bmtenterprise",Justice Kill em all let God sort em out Afghanistan says MOAB bomb killed 36 militants https t co eMGsSKxFdN via bmtenterprise,,,2814
